game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
120,2025-26,2025-11-16 00:00:00+00:00,20,20,EC iDM Wärmepumpen VSV,Vienna Capitals,3.0,2.0,False,False,1524.25,1459.78,0.5917,1.0,8.166,1532.41,1451.61
121,2025-26,2025-11-16 00:00:00+00:00,20,20,Pioneers Vorarlberg,Steinbach Black Wings Linz,4.0,5.0,False,False,1399.16,1507.34,0.3492,0.0,-6.983,1392.18,1514.32
122,2025-26,2025-11-16 00:00:00+00:00,20,20,Olimpija Ljubljana,EC-KAC,2.0,5.0,False,False,1584.86,1543.39,0.5594,0.0,-15.223,1569.64,1558.61
123,2025-26,2025-11-21 00:00:00+00:00,21,21,EC-KAC,Vienna Capitals,4.0,2.0,False,False,1558.61,1451.61,0.6493,1.0,7.348,1565.96,1444.26
124,2025-26,2025-11-21 00:00:00+00:00,21,21,EC Red Bull Salzburg,Steinbach Black Wings Linz,4.0,0.0,False,False,1500.74,1514.32,0.4805,1.0,16.621,1517.36,1497.7
125,2025-26,2025-11-21 00:00:00+00:00,21,21,EC iDM Wärmepumpen VSV,Olimpija Ljubljana,2.0,3.0,False,False,1532.41,1569.64,0.4466,0.0,-8.933,1523.48,1578.57
126,2025-26,2025-11-21 00:00:00+00:00,21,21,Hydro Fehervar AV 19,Moser Medical Graz99ers,2.0,1.0,False,False,1453.76,1550.56,0.3642,1.0,12.716,1466.47,1537.84
127,2025-26,2025-11-21 00:00:00+00:00,21,21,HC TIWAG Innsbruck - Die Haie,FTC-Telekom,1.0,3.0,False,False,1423.28,1455.08,0.4544,0.0,-9.841,1413.44,1464.93
128,2025-26,2025-11-21 00:00:00+00:00,21,21,HCB Südtirol Alperia,Pioneers Vorarlberg,7.0,1.0,False,False,1541.88,1392.18,0.703,1.0,10.821,1552.7,1381.36
129,2025-26,2025-11-22 00:00:00+00:00,22,22,Pioneers Vorarlberg,FTC-Telekom,1.0,3.0,False,False,1381.36,1464.93,0.382,0.0,-8.086,1373.27,1473.01
130,2025-26,2025-11-23 00:00:00+00:00,22,22,Moser Medical Graz99ers,HCB Südtirol Alperia,6.0,3.0,False,False,1537.84,1552.7,0.4786,1.0,14.359,1552.2,1538.34
131,2025-26,2025-11-23 00:00:00+00:00,22,22,EC-KAC,EC Red Bull Salzburg,3.0,4.0,False,False,1565.96,1517.36,0.5695,0.0,-11.39,1554.57,1528.75
132,2025-26,2025-11-23 00:00:00+00:00,22,22,Hydro Fehervar AV 19,EC iDM Wärmepumpen VSV,1.0,4.0,False,False,1466.47,1523.48,0.4187,0.0,-11.315,1455.16,1534.79
133,2025-26,2025-11-23 00:00:00+00:00,22,22,Steinbach Black Wings Linz,Olimpija Ljubljana,4.0,2.0,False,False,1497.7,1578.57,0.3857,1.0,13.02,1510.72,1565.55
134,2025-26,2025-11-23 00:00:00+00:00,22,22,HC Falkensteiner Pustertal,HC TIWAG Innsbruck - Die Haie,6.0,2.0,False,False,1555.93,1413.44,0.6943,1.0,9.242,1565.17,1404.19
135,2025-26,2025-11-26 00:00:00+00:00,23,23,Vienna Capitals,Hydro Fehervar AV 19,3.0,1.0,False,False,1444.26,1455.16,0.4843,1.0,11.275,1455.54,1443.88
136,2025-26,2025-11-26 00:00:00+00:00,23,23,EC Red Bull Salzburg,Moser Medical Graz99ers,2.0,5.0,False,False,1528.75,1552.2,0.4663,0.0,-12.792,1515.96,1564.99
137,2025-26,2025-11-26 00:00:00+00:00,23,23,Steinbach Black Wings Linz,HCB Südtirol Alperia,3.0,6.0,False,False,1510.72,1538.34,0.4603,0.0,-12.605,1498.12,1550.95
