game_id,event_idx,period,time,elapsed_seconds,event_type,team,player,player_jersey,foul_type,goal_type,is_empty_net,penalty_minutes,penalty_reason,score_state,secondary_player_1,secondary_player_2
20261105000018,3,2,48:51,2931,goal,EHCK,Dario Meyer,88,,EQ,,,,1:1,,
20261105000018,4,2,54:09,3249,goal,GSHC,Tim Bozon,94,,EQ,,,,2:1,Dave Sutter,Jimmy Vesey
20261105000018,5,2,62:05,3725,goal,GSHC,Markus Granlund,60,,EQ,,,,3:1,Jesse Puljujärvi,Sakari Manninen
20261105000018,6,2,62:05,3725,gk_out,EHCK,Ludovic Waeber,35,,,,,,,,
20261105000018,7,2,62:05,3725,gk_in,EHCK,Davide Fadani,29,,,,,,,,
20261105000018,8,3,80:55,4855,goal,EHCK,Bernd Wolf,16,,EQ,,,,3:2,Petteri Puhakka,Max Lindroth
20261105000018,9,3,94:06,5646,gk_out,EHCK,Davide Fadani,29,,,,,,,,
20261105000018,10,3,94:17,5657,goal,GSHC,Tim Bozon,94,,"EQ,EN",,,,4:2,Jimmy Vesey,
20261105000018,11,3,94:17,5657,gk_in,EHCK,Davide Fadani,29,,,,,,,,
20261105000018,12,3,97:09,5829,gk_out,EHCK,Davide Fadani,29,,,,,,,,
20261105000019,0,1,4:01,241,goal,SCB,Aleksandr Iakovenko,75,,EQ,,,,0:1,Simon Kindschi,Fabian Ritzmann
20261105000019,1,1,12:21,741,goal,SCRJ,Victor Rask,49,,EQ,,,,1:1,Julius Honka,Malte Strömwall
20261105000019,2,1,25:44,1544,penalty,SCB,Ramon Untersander,65,122,,,2,,,,
20261105000019,3,1,29:06,1746,goal,SCRJ,Dominic Lammer,89,,EQ,,,,2:1,Nico Dünner,Jacob Larsson
20261105000019,4,2,52:12,3132,penalty,SCB,Miro Aaltonen,15,124,,,2,,,,
20261105000019,5,2,54:16,3256,penalty,SCB,Mats Alge,64,122,,,2,,,,
20261105000019,6,3,95:20,5720,gk_out,SCB,Adam Reideborn,36,,,,,,,,
20261105000019,7,3,99:16,5956,penalty,SCRJ,Jacob Larsson,4,126,,,2,,,,
20261105000020,0,1,2:31,151,penalty,ZSC,Pontus Aberg,64,125,,,2,,,,
20261105000020,1,1,3:53,233,goal,ZSC,Jesper Frödén,28,,SH1,,,,1:0,Denis Malgin,
20261105000020,2,1,8:31,511,goal,HCL,Dario Simion,94,,EQ,,,,1:1,Calvin Thürkauf,Alessio Bertaggia
20261105000020,3,2,44:06,2646,goal,ZSC,Denis Hollenstein,91,,EQ,,,,2:1,Denis Malgin,Sven Andrighetto
20261105000020,4,2,50:04,3004,penalty,ZSC,Jan Schwendeler,33,119,,,2,,,,
20261105000020,5,2,57:08,3428,penalty,HCL,Brendan Perlini,96,120,,,2,,,,
20261105000020,6,3,78:49,4729,goal,ZSC,Rudolfs Balcers,38,,EQ,,,,3:1,Denis Malgin,
20261105000020,7,3,80:24,4824,penalty,HCL,Mike Sgarbossa,92,119,,,2,,,,
20261105000020,8,3,80:24,4824,penalty,HCL,Mike Sgarbossa,92,104,,,2,,,,
20261105000020,9,3,87:02,5222,goal,ZSC,Chris Baltisberger,14,,PP1,,,,4:1,Pontus Aberg,
20261105000020,10,3,90:16,5416,goal,ZSC,Denis Malgin,62,,EQ,,,,5:1,Nicolas Baechler,
20261105000020,11,3,94:01,5641,penalty,HCL,Brendan Perlini,96,122,,,2,,,,
20261105000020,12,3,99:00,5940,penalty,HCL,Brendan Perlini,96,116,,,2,,,,
20261105000020,13,3,99:00,5940,penalty,ZSC,Daniel Olsson,89,116,,,2,,,,
20261105000021,0,1,0:49,49,penalty,EVZ,Dorian Moret,91,119,,,2,,,,
20261105000021,1,2,35:52,2152,goal,EVZ,Dominik Kubalik,81,,EQ,,,,1:0,Tomas Tatar,Andreas Wingerli
20261105000021,2,2,38:31,2311,penalty,EVZ,Daniel Vozenilek,96,122,,,2,,,,
20261105000021,3,2,43:28,2608,penalty,SCL,Patrick Petrini,94,119,,,2,,,,
20261105000021,4,2,50:27,3027,penalty,SCL,Tim Mathys,15,122,,,2,,,,
20261105000021,5,2,52:22,3142,goal,EVZ,David Sklenicka,66,,PP1,,,,2:0,Lino Martschini,Daniel Vozenilek
20261105000021,6,2,53:44,3224,goal,EVZ,Dominik Kubalik,81,,EQ,,,,3:0,Tobias Geisser,Dorian Moret
20261105000021,7,2,65:24,3924,goal,SCL,Harri Pesonen,82,,EQ,,,,3:1,Phil Baltisberger,Dario Rohrbach
20261105000021,8,3,69:11,4151,penalty,EVZ,,,135,,,2,,,,
20261105000021,9,3,71:49,4309,goal,SCL,Saku Mäenalanen,8,,PP1,,,,3:2,Santtu Kinnunen,Dario Rohrbach
20261105000021,10,3,73:44,4424,penalty,EVZ,Daniel Vozenilek,96,122,,,2,,,,
20261105000021,11,3,74:14,4454,goal,SCL,Dario Rohrbach,63,,PP1,,,,3:3,Santtu Kinnunen,Saku Mäenalanen
20261105000021,12,4,102:13,6133,penalty,EVZ,Tomas Tatar,90,124,,,5,,,,
20261105000021,13,4,102:13,6133,penalty,EVZ,Tomas Tatar,90,124,,,20,,,,
20261105000021,14,4,107:25,6445,goal,SCL,Harri Pesonen,82,,PP1,,,,3:4,Santtu Kinnunen,Saku Mäenalanen
20261105000022,0,1,0:30,30,goal,HCA,Niklas Friman,33,,EQ,,,,1:0,Pierre-Edouard Bellemare,
20261105000022,1,1,2:29,149,goal,SCRJ,Tyler Moy,95,,EQ,,,,1:1,,
20261105000022,2,1,12:33,753,penalty,SCRJ,Matthew Kellenberger,26,101,,,,,,,
20261105000022,3,1,31:52,1912,penalty,SCRJ,Sandro Zangger,94,119,,,2,,,,
20261105000022,4,2,45:13,2713,penalty,HCA,Pierre-Edouard Bellemare,41,126,,,2,,,,
20261105000022,5,2,48:31,2911,goal,SCRJ,Malte Strömwall,88,,PP1,,,,1:2,Jacob Larsson,Nico Dünner
20261105000022,6,2,48:58,2938,goal,SCRJ,Tyler Moy,95,,EQ,,,,1:3,Malte Strömwall,Yannick-Lennart Albrecht
20261105000022,7,3,73:39,4419,penalty,HCA,Yonas Berthoud,91,126,,,2,,,,
20261105000022,8,3,78:47,4727,goal,SCRJ,Tyler Moy,95,,EQ,,,,1:4,,
20261105000022,9,3,85:50,5150,goal,HCA,Philip-Michael Devos,8,,EQ,,,,2:4,Jeremy Wick,Jannik Fischer
20261105000022,10,3,95:58,5758,gk_out,HCA,Damiano Ciaccio,40,,,,,,,,
20261105000023,0,1,23:53,1433,penalty,HCAP,Rocco Pezzullo,86,119,,,2,,,,
20261105000023,1,1,30:05,1805,penalty,SCB,Fabian Ritzmann,91,122,,,2,,,,
20261105000023,2,1,30:44,1844,penalty,HCAP,Alex Formenton,10,116,,,2,,,,
20261105000023,3,1,30:44,1844,penalty,SCB,Hardy Häman Aktell,4,116,,,2,,,,
20261105000023,4,1,32:29,1949,goal,HCAP,Tim Heed,72,,PP1,,,,0:1,Christopher DiDomenico,Dario Bürgler
20261105000023,5,1,32:29,1949,penalty,SCB,,,103,,,2,,,,
20261105000023,6,2,50:23,3023,penalty,HCAP,Lukas Landry,37,125,,,2,,,,
20261105000023,7,2,50:38,3038,goal,SCB,Emil Bemström,71,,PP1,,,,1:1,Waltteri Merelä,Marco Müller
20261105000023,8,2,65:43,3943,goal,SCB,Mats Alge,64,,EQ,,,,2:1,Joël Vermin,Marco Müller
20261105000023,9,3,75:23,4523,penalty,HCAP,Tommaso De Luca,88,116,,,2,,,,
20261105000023,10,3,95:35,5735,goal,SCB,Louis Füllemann,14,,EQ,,,,3:1,Mats Alge,Waltteri Merelä
20261105000023,11,3,96:49,5809,gk_out,HCAP,Philip Wüthrich,30,,,,,,,,
20261105000023,12,3,98:21,5901,gk_in,HCAP,Philip Wüthrich,30,,,,,,,,
20261105000023,13,3,98:35,5915,gk_out,HCAP,Philip Wüthrich,30,,,,,,,,
20261105000024,0,1,8:46,526,penalty,HCL,Cole Cormier,20,125,,,2,,,,
20261105000024,1,1,24:19,1459,penalty,EHCB,Linus Hultström,33,121,,,2,,,,
20261105000024,2,1,25:57,1557,penalty,HCL,Connor Carrick,58,122,,,2,,,,
20261105000024,3,1,27:28,1648,penalty,HCL,Luca Fazzini,17,106,,,2,,,,
20261105000024,4,2,34:11,2051,penalty,HCL,Brendan Perlini,96,115,,,5,,,,
20261105000024,5,2,34:11,2051,penalty,HCL,Brendan Perlini,96,115,,,20,,,,
20261105000024,6,2,60:47,3647,goal,HCL,David Aebischer,26,,EQ,,,,0:1,Mike Sgarbossa,Carl Dahlström
20261105000024,7,3,78:40,4720,penalty,EHCB,Yanick Sablatnig,27,121,,,2,,,,
20261105000024,8,3,80:31,4831,goal,HCL,Zach Sanford,21,,PP1,,,,0:2,Connor Carrick,Jakob Lee
20261105000024,9,3,82:00,4920,penalty,HCL,Giovanni Morini,23,122,,,2,,,,
20261105000024,10,3,85:47,5147,goal,EHCB,Petr Cajka,73,,EQ,,,,1:2,Marcus Sylvegaard,Linus Hultström
20261105000024,11,3,91:44,5504,goal,EHCB,Marcus Sylvegaard,29,,EQ,,,,2:2,Miro Zryd,Lias Andersson
20261105000024,12,3,91:57,5517,penalty,EHCB,Robin Grossmann,77,121,,,2,,,,
20261105000024,13,4,100:59,6059,goal,EHCB,Toni Rajala,25,,EQ,,,,3:2,Gaëtan Haas,
20261105000025,0,1,10:49,649,penalty,EHCK,Deniss Smirnovs,27,126,,,2,,,,
20261105000025,1,1,13:22,802,goal,HCD,Matej Stransky,44,,PP1,,,,1:0,Tino Kessler,Enzo Corvi
20261105000025,2,1,15:34,934,goal,HCD,Yannick Frehner,93,,EQ,,,,2:0,Chris Egli,
20261105000025,3,1,15:34,934,penalty,EHCK,,,103,,,2,,,,
20261105000025,4,2,40:38,2438,goal,EHCK,Petteri Puhakka,90,,EQ,,,,2:1,Brandon Gignac,
20261105000025,5,2,43:54,2634,goal,HCD,Adam Tambellini,19,,EQ,,,,3:1,Simon Ryfors,Lukas Frick
20261105000025,6,2,45:39,2739,penalty,HCD,Rico Gredig,8,125,,,2,,,,
20261105000025,7,2,65:36,3936,penalty,HCD,Rasmus Asplund,74,119,,,2,,,,
20261105000025,8,3,67:17,4037,goal,EHCK,Max Lindroth,55,,PP1,,,,3:2,Axel Simic,Robert Leino
20261105000025,9,3,70:38,4238,penalty,EHCK,Max Lindroth,55,126,,,2,,,,
20261105000025,10,3,75:02,4502,penalty,HCD,Michael Fora,20,119,,,2,,,,
20261105000025,11,3,75:10,4510,penalty,HCD,Sven Jung,90,125,,,2,,,,
20261105000025,12,3,75:10,4510,penalty,HCD,Sven Jung,90,125,,,2,,,,
20261105000025,13,3,92:10,5530,goal,HCD,Klas Dahlbeck,6,,EQ,,,,4:2,Matej Stransky,Lukas Frick
20261105000025,14,3,95:38,5738,gk_out,EHCK,Davide Fadani,29,,,,,,,,
20261105000026,0,1,12:28,748,goal,LHC,Théo Rochette,90,,EQ,,,,1:0,Ahti Oksanen,Inaki Baragano
20261105000026,1,1,13:59,839,penalty,GSHC,Roger Karrer,25,110,,,2,,,,
20261105000026,2,1,14:17,857,penalty,LHC,Erik Brannström,26,120,,,2,,,,
20261105000026,3,1,26:45,1605,penalty,GSHC,Marco Miranda,85,122,,,2,,,,
20261105000026,4,1,27:20,1640,penalty,GSHC,Tim Berni,21,124,,,2,,,,
20261105000026,5,1,29:10,1750,goal,LHC,Erik Brannström,26,,PP2,,,,2:0,Théo Rochette,Austin Czarnik
20261105000026,6,2,33:45,2025,goal,LHC,Drake Caggiula,96,,EQ,,,,3:0,Austin Czarnik,
20261105000026,7,2,36:44,2204,goal,LHC,Benjamin Bougro,71,,EQ,,,,4:0,Nathan Vouardoux,Basile Sansonnens
20261105000026,8,2,38:44,2324,goal,LHC,Austin Czarnik,27,,EQ,,,,5:0,Drake Caggiula,
20261105000026,9,2,38:44,2324,gk_out,GSHC,Stéphane Charlin,38,,,,,,,,
20261105000026,10,2,38:44,2324,gk_in,GSHC,Robert Mayer,29,,,,,,,,
20261105000026,11,2,48:34,2914,penalty,LHC,Austin Czarnik,27,116,,,2,,,,
20261105000026,12,2,49:06,2946,goal,LHC,Théo Rochette,90,,SH1,,,,6:0,Damien Riat,
20261105000026,13,2,58:47,3527,goal,LHC,Damien Riat,9,,EQ,,,,7:0,Drake Caggiula,
20261105000026,14,2,65:00,3900,goal,LHC,Drake Caggiula,96,,EQ,,,,8:0,Austin Czarnik,Yannick Zehnder
20261105000026,15,3,72:17,4337,goal,LHC,Erik Brannström,26,,EQ,,,,9:0,Austin Czarnik,Fabian Heldner
20261105000026,16,3,73:44,4424,goal,LHC,Cédric Fiedler,66,,EQ,,,,10:0,Ahti Oksanen,Damien Riat
20261105000026,17,3,82:13,4933,penalty,GSHC,Jesse Puljujärvi,9,125,,,2,,,,
20261105000026,18,3,83:33,5013,goal,LHC,Théo Rochette,90,,PP1,,,,11:0,Erik Brannström,Ahti Oksanen
20261105000026,19,3,91:47,5507,penalty,LHC,Raphael Prassl,18,122,,,2,,,,
20261105000027,0,1,7:34,454,goal,SCL,Oskars Lapinskis,13,,EQ,,,,1:0,Phil Baltisberger,Patrick Petrini
20261105000027,1,2,35:18,2118,penalty,ZSC,Rudolfs Balcers,38,120,,,2,,,,
20261105000027,2,2,42:25,2545,penalty,SCL,Santtu Kinnunen,27,122,,,2,,,,
20261105000027,3,3,79:03,4743,goal,SCL,Dario Rohrbach,63,,EQ,,,,2:0,Cal O'Reilly,
20261105000027,4,3,93:28,5608,gk_out,ZSC,Robin Zumbühl,40,,,,,,,,
20261105000027,5,3,95:24,5724,gk_in,ZSC,Robin Zumbühl,40,,,,,,,,
20261105000027,6,3,95:43,5743,gk_out,ZSC,Robin Zumbühl,40,,,,,,,,
20261105000027,7,3,97:02,5822,goal,ZSC,Pontus Aberg,64,,EQ,,,,2:1,Willy Riedi,Dean Kukan
20261105000027,8,3,97:02,5822,gk_in,ZSC,Robin Zumbühl,40,,,,,,,,
20261105000027,9,3,98:28,5908,gk_out,ZSC,Robin Zumbühl,40,,,,,,,,
20261105000027,10,3,100:00,6000,penalty,ZSC,Mikko Lehtonen,44,124,,,2,,,,
20261105000027,11,3,100:00,6000,penalty,ZSC,Mikko Lehtonen,44,116,,,2,,,,
20261105000027,12,3,100:00,6000,penalty,ZSC,Mikko Lehtonen,44,136,,,2,,,,
20261105000027,13,3,100:00,6000,penalty,SCL,Hannes Björninen,11,116,,,2,,,,
20261105000027,14,3,100:00,6000,penalty,SCL,Hannes Björninen,11,136,,,2,,,,
20261105000028,0,1,5:17,317,goal,FRI,Sandro Schmid,73,,EQ,,,,0:1,,
20261105000028,1,1,12:17,737,penalty,EVZ,Gregory Hofmann,15,122,,,2,,,,
20261105000028,2,1,25:45,1545,goal,EVZ,David Sklenicka,66,,EQ,,,,1:1,Nando Eggenberger,Sven Leuenberger
20261105000028,3,2,37:22,2242,penalty,EVZ,Mischa Geisser,6,119,,,2,,,,
20261105000028,4,2,38:50,2330,penalty,FRI,Lucas Wallmark,32,121,,,2,,,,
20261105000028,5,2,50:18,3018,goal,EVZ,David Sklenicka,66,,EQ,,,,2:1,Gregory Hofmann,
20261105000028,6,2,53:47,3227,goal,FRI,Sandro Schmid,73,,EQ,,,,2:2,Ludvig Johnson,Christoph Bertschy
20261105000028,7,2,55:14,3314,penalty,EVZ,Fabrice Herzog,68,126,,,2,,,,
20261105000028,8,2,57:01,3421,goal,FRI,Marcus Sörensen,9,,PP1,,,,2:3,Michael Kapla,Henrik Borgström
20261105000028,9,2,58:44,3524,goal,FRI,Henrik Borgström,21,,EQ,,,,2:4,Marcus Sörensen,Lucas Wallmark
20261105000028,10,2,60:08,3608,penalty,EVZ,Gregory Hofmann,15,125,,,2,,,,
20261105000028,11,2,60:12,3612,penalty,FRI,Jacob De la Rose,95,122,,,2,,,,
20261105000028,12,3,80:58,4858,penalty,FRI,Christoph Bertschy,22,120,,,2,,,,
20261105000028,13,3,88:32,5312,goal,EVZ,David Sklenicka,66,,EQ,,,,3:4,Lino Martschini,Raphael Diaz
20261105000028,14,3,96:46,5806,gk_out,EVZ,Leonardo Genoni,30,,,,,,,,
20261105000028,15,3,96:50,5810,goal,EVZ,Lino Martschini,46,,EQ,,,,4:4,David Sklenicka,Dominik Kubalik
20261105000028,16,3,96:50,5810,gk_in,EVZ,Leonardo Genoni,30,,,,,,,,
20261105000028,17,4,108:20,6500,none,FRI,,,,,,,,,,
20261105000029,0,1,6:54,414,goal,ZSC,Denis Malgin,62,,EQ,,,,0:1,Denis Hollenstein,Pontus Aberg
20261105000029,1,1,7:38,458,goal,HCAP,Manix Landry,13,,EQ,,,,1:1,Inti Pestoni,Jesse Virtanen
20261105000029,2,1,12:20,740,penalty,HCAP,Dario Bürgler,87,125,,,2,,,,
20261105000029,3,1,18:54,1134,goal,ZSC,Jesper Frödén,28,,EQ,,,,1:2,,
20261105000029,4,1,32:38,1958,goal,ZSC,Yannick Weber,6,,EQ,,,,1:3,Jesper Frödén,Pontus Aberg
20261105000029,5,2,45:12,2712,penalty,HCAP,Jesse Virtanen,71,119,,,2,,,,
20261105000029,6,2,45:17,2717,penalty,ZSC,Thierry Bader,79,122,,,2,,,,
20261105000029,7,2,53:32,3212,goal,HCAP,Dominic Zwerger,16,,EQ,,,,2:3,Michael Joly,Simone Terraneo
20261105000029,8,2,65:20,3920,goal,ZSC,Denis Malgin,62,,EQ,,,,2:4,,
20261105000029,9,3,72:27,4347,goal,ZSC,Pontus Aberg,64,,EQ,,,,2:5,,
20261105000030,0,1,7:16,436,goal,SCB,Romain Loeffel,58,,EQ,,,,1:0,Anton Lindholm,Fabian Ritzmann
20261105000030,1,1,13:51,831,goal,SCB,Miro Aaltonen,15,,EQ,,,,2:0,Victor Ejdsell,Anton Lindholm
20261105000030,2,1,19:03,1143,goal,EHCB,Jere Sallinen,76,,EQ,,,,2:1,Yanik Burren,Gaëtan Haas
20261105000030,3,2,40:24,2424,goal,SCB,Alain Graf,43,,EQ,,,,3:1,Marco Lehmann,Joël Vermin
20261105000030,4,2,43:48,2628,goal,EHCB,Johnny Kneubuehler,22,,EQ,,,,3:2,Petr Cajka,Miro Zryd
20261105000030,5,3,68:59,4139,penalty,SCB,Louis Füllemann,14,125,,,2,,,,
20261105000030,6,3,90:41,5441,goal,SCB,Victor Ejdsell,9,,EQ,,,,4:2,Miro Aaltonen,Ramon Untersander
20261105000030,7,3,92:03,5523,penalty,EHCB,Rodwin Dionicio,94,116,,,2,,,,
20261105000030,8,3,92:03,5523,penalty,SCB,Marc Marchon,8,116,,,2,,,,
20261105000030,9,3,92:34,5554,gk_out,EHCB,Harri Säteri,35,,,,,,,,
20261105000030,10,3,95:17,5717,goal,SCB,Emil Bemström,71,,"EQ,EN",,,,5:2,Victor Ejdsell,
20261105000030,11,3,95:17,5717,gk_in,EHCB,Harri Säteri,35,,,,,,,,
20261105000030,12,3,96:47,5807,penalty,EHCB,Linus Hultström,33,119,,,2,,,,
20261105000030,13,3,97:16,5836,goal,SCB,Emil Bemström,71,,PP1,,,,6:2,Miro Aaltonen,Marc Marchon
20261105000030,14,3,99:16,5956,penalty,EHCB,Leo Braillard,28,125,,,2,,,,
20261105000031,0,1,0:12,12,penalty,FRI,Ludvig Johnson,33,126,,,2,,,,
20261105000031,1,1,13:56,836,penalty,FRI,Maximilian Streule,77,124,,,2,,,,
20261105000031,2,1,23:34,1414,penalty,FRI,Yannick Rathgeb,27,116,,,2,,,,
20261105000031,3,1,23:34,1414,penalty,GSHC,Vincent Praplan,11,124,,,2,,,,
20261105000031,4,1,23:55,1435,penalty,GSHC,Jesse Puljujärvi,9,106,,,2,,,,
20261105000031,5,1,25:16,1516,goal,FRI,Christoph Bertschy,22,,PP1,,,,0:1,Sandro Schmid,Ludvig Johnson
20261105000031,6,2,35:29,2129,goal,GSHC,Jan Rutta,44,,EQ,,,,1:1,,
20261105000031,7,2,38:26,2306,penalty,GSHC,Vincent Praplan,11,122,,,2,,,,
20261105000031,8,2,49:19,2959,penalty,GSHC,Marc-Antoine Pouliot,78,122,,,2,,,,
20261105000031,9,3,77:35,4655,penalty,FRI,Loic Galley,1,128,,,2,,,,
20261105000031,10,3,83:47,5027,goal,GSHC,Simon Le Coultre,90,,EQ,,,,2:1,Jesse Puljujärvi,Dave Sutter
20261105000031,11,3,86:48,5208,revokedGoal,FRI,Yannick Rathgeb,27,,,,,,,Benoit Jecker,Julien Sprunger
20261105000031,12,3,88:22,5302,goal,GSHC,Vincent Praplan,11,,EQ,,,,3:1,Jimmy Vesey,Josh Jooris
20261105000031,13,3,91:41,5501,penalty,GSHC,Markus Granlund,60,126,,,2,,,,
20261105000031,14,3,91:53,5513,goal,FRI,Attilio Biasca,17,,PP1,,,,3:2,Christoph Bertschy,Yannick Rathgeb
20261105000031,15,3,95:33,5733,gk_out,FRI,Loic Galley,1,,,,,,,,
20261105000032,0,1,10:02,602,goal,EVZ,Tomas Tatar,90,,EQ,,,,0:1,Raphael Diaz,David Sklenicka
20261105000032,1,1,25:05,1505,penalty,EHCK,Bernd Wolf,16,119,,,2,,,,
20261105000032,2,1,27:12,1632,goal,EVZ,Andreas Wingerli,40,,PP1,,,,0:2,Dominik Kubalik,Tomas Tatar
20261105000032,3,1,30:36,1836,penalty,EVZ,Dominik Kubalik,81,121,,,2,,,,
20261105000032,4,2,35:59,2159,penalty,EVZ,Lino Martschini,46,122,,,2,,,,
20261105000032,5,2,42:21,2541,penalty,EVZ,Daniel Vozenilek,96,121,,,2,,,,
20261105000032,6,2,52:01,3121,goal,EHCK,Leandro Profico,41,,EQ,,,,1:2,Rafael Meier,Reto Schäppi
20261105000032,7,2,59:17,3557,penalty,EVZ,Nic Balestra,94,125,,,2,,,,
20261105000032,8,3,75:53,4553,penalty,EHCK,Harrison Luc Schreiber,62,122,,,2,,,,
20261105000032,9,3,78:40,4720,goal,EVZ,Dominik Kubalik,81,,PP1,,,,1:3,Tomas Tatar,
20261105000032,10,3,90:02,5402,penalty,EVZ,David Sklenicka,66,120,,,2,,,,
20261105000032,11,3,92:02,5522,gk_out,EHCK,Davide Fadani,29,,,,,,,,
20261105000032,12,3,95:10,5710,goal,EVZ,Gregory Hofmann,15,,"EQ,EN",,,,1:4,Tomas Tatar,Raphael Diaz
20261105000032,13,3,95:10,5710,gk_in,EHCK,Davide Fadani,29,,,,,,,,
20261105000032,14,3,96:56,5816,penalty,EVZ,David Sklenicka,66,128,,,2,,,,
20261105000032,15,3,96:56,5816,gk_out,EHCK,Davide Fadani,29,,,,,,,,
20261105000032,16,3,98:22,5902,goal,EHCK,Max Lindroth,55,,PP1,,,,2:4,Axel Simic,Brandon Gignac
20261105000032,17,3,98:39,5919,goal,EVZ,Jan Kovar,43,,"EQ,EN",,,,2:5,Andreas Wingerli,Tomas Tatar
20261105000032,18,3,98:39,5919,gk_in,EHCK,Davide Fadani,29,,,,,,,,
20261105000033,0,2,37:35,2255,penalty,HCA,Elvis Schläpfer,82,116,,,2,,,,
20261105000033,1,2,37:35,2255,penalty,HCA,Elvis Schläpfer,82,136,,,2,,,,
20261105000033,2,2,37:35,2255,penalty,HCL,Jakob Lee,86,116,,,2,,,,
20261105000033,3,2,47:11,2831,goal,HCL,Luca Fazzini,17,,EQ,,,,1:0,Zach Sanford,Santeri Alatalo
20261105000033,4,2,49:16,2956,penalty,HCA,Louis Robin,13,122,,,2,,,,
20261105000033,5,3,70:20,4220,penalty,HCL,Jesper Peltonen,52,120,,,2,,,,
20261105000033,6,3,75:01,4501,goal,HCL,Luca Fazzini,17,,EQ,,,,2:0,Lorenzo Canonica,Zach Sanford
20261105000033,7,3,90:29,5429,penalty,HCL,Dario Simion,94,122,,,2,,,,
20261105000033,8,3,95:23,5723,gk_out,HCA,Damiano Ciaccio,40,,,,,,,,
20261105000034,0,1,15:20,920,penalty,LHC,Yannick Zehnder,12,122,,,2,,,,
20261105000034,1,2,35:20,2120,penalty,SCRJ,Matthew Kellenberger,26,121,,,2,,,,
20261105000034,2,2,35:37,2137,goal,LHC,Drake Caggiula,96,,PP1,,,,0:1,Erik Brannström,Austin Czarnik
20261105000034,3,2,38:59,2339,penalty,SCRJ,Igor Jelovac,17,119,,,2,,,,
20261105000034,4,2,39:13,2353,goal,LHC,Théo Rochette,90,,PP1,,,,0:2,Austin Czarnik,Erik Brannström
20261105000034,5,3,74:08,4448,penalty,LHC,Austin Czarnik,27,122,,,2,,,,
20261105000034,6,3,80:47,4847,goal,LHC,Benjamin Bougro,71,,EQ,,,,0:3,,
20261105000034,7,3,87:38,5258,penalty,SCRJ,Nicklas Jensen,71,126,,,2,,,,
20261105000034,8,3,96:59,5819,goal,LHC,Benjamin Bougro,71,,EQ,,,,0:4,Floran Douay,Raphael Prassl
20261105000035,0,1,1:43,103,penalty,HCD,Klas Dahlbeck,6,128,,,2,,,,
20261105000035,1,1,2:20,140,goal,SCL,Andre Petersson,20,,PP1,,,,1:0,Noah Meier,Hannes Björninen
20261105000035,2,1,12:04,724,penalty,SCL,Samuel Erni,72,119,,,2,,,,
20261105000035,3,1,22:38,1358,penalty,HCD,Michael Fora,20,119,,,2,,,,
20261105000035,4,2,38:39,2319,goal,HCD,Lukas Frick,38,,EQ,,,,1:1,Matej Stransky,Simon Knak
20261105000035,5,2,43:23,2603,goal,SCL,Hannes Björninen,11,,EQ,,,,2:1,Julian Schmutz,Jérôme Bachofner
20261105000035,6,2,48:41,2921,penalty,HCD,Davyd Barandun,57,116,,,2,,,,
20261105000035,7,2,48:41,2921,penalty,SCL,Jérôme Bachofner,88,116,,,2,,,,
20261105000035,8,2,49:06,2946,goal,HCD,Simon Knak,36,,EQ,,,,2:2,Matej Stransky,Calle Andersson
20261105000035,9,2,55:54,3354,penalty,SCL,Santtu Kinnunen,27,106,,,2,,,,
20261105000035,10,2,58:34,3514,goal,HCD,Tino Kessler,72,,PP1,,,,2:3,Calle Andersson,Enzo Corvi
20261105000035,11,2,60:09,3609,goal,HCD,Valentin Nussbaumer,66,,EQ,,,,2:4,Adam Tambellini,Rasmus Asplund
20261105000035,12,2,61:40,3700,penalty,HCD,Simon Knak,36,120,,,2,,,,
20261105000035,13,3,82:01,4921,goal,SCL,Andre Petersson,20,,EQ,,,,3:4,Santtu Kinnunen,Dario Allenspach
20261105000035,14,3,95:27,5727,gk_out,SCL,Luca Boltshauser,39,,,,,,,,
20261105000036,0,1,29:15,1755,penalty,SCB,Tristan Scherwey,10,110,,,2,,,,
20261105000036,1,1,30:44,1844,goal,HCA,Jonathan Hazen,4,,PP1,,,,1:0,Anttoni Honka,Pierre-Edouard Bellemare
20261105000036,2,2,38:41,2321,goal,HCA,Jeremy Wick,19,,EQ,,,,2:0,Anttoni Honka,Jannik Fischer
20261105000036,3,2,40:52,2452,goal,HCA,Louis Robin,13,,EQ,,,,3:0,Kevin Bozon,
20261105000036,4,2,40:52,2452,gk_out,SCB,Adam Reideborn,36,,,,,,,,
20261105000036,5,2,40:52,2452,gk_in,SCB,Sandro Zurkirchen,33,,,,,,,,
20261105000036,6,2,43:36,2616,penalty,HCA,Marco Pedretti,87,122,,,2,,,,
20261105000036,7,2,58:29,3509,goal,HCA,Frédérik Gauthier,23,,EQ,,,,4:0,Jonathan Hazen,
20261105000036,8,2,62:02,3722,penalty,SCB,Nils Rhyn,51,122,,,2,,,,
20261105000037,0,1,8:58,538,goal,EHCB,Toni Rajala,25,,EQ,,,,1:0,Niklas Blessing,
20261105000037,1,1,13:27,807,penalty,HCAP,Zaccheo Dotti,27,126,,,2,,,,
20261105000037,2,1,29:13,1753,penalty,HCAP,Tommaso De Luca,88,120,,,2,,,,
20261105000037,3,2,40:02,2402,penalty,HCAP,Jesse Virtanen,71,125,,,2,,,,
