source,league,league_label,game_url,match_date,home_team,away_team,home_score,away_score,status,bookmaker,outcome_type,european_odds,fetched_at
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/dresdner-eislowen-EmKVR6yG/pinguins-bremerhaven-vRV0SS63#4OgxrYFM,2026-03-15,Bremerhaven,Dresdner Eislowen,6,1,final,OddsPortal Avg,away,11.00,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/eisbaren-berlin-vwLXr6U8/munchen-dOHrLrqd#2acLoGGc,2026-03-15,Eisbaren Berlin,Munchen,5,1,final,OddsPortal Avg,home,2.46,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/eisbaren-berlin-vwLXr6U8/munchen-dOHrLrqd#2acLoGGc,2026-03-15,Eisbaren Berlin,Munchen,5,1,final,OddsPortal Avg,draw,4.20,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/eisbaren-berlin-vwLXr6U8/munchen-dOHrLrqd#2acLoGGc,2026-03-15,Eisbaren Berlin,Munchen,5,1,final,OddsPortal Avg,away,2.72,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/erc-ingolstadt-OzEsAZ6s/iserlohn-roosters-Mwj1JVzJ#CUG3bg03,2026-03-15,Iserlohn Roosters,ERC Ingolstadt,5,3,final,OddsPortal Avg,home,3.10,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/erc-ingolstadt-OzEsAZ6s/iserlohn-roosters-Mwj1JVzJ#CUG3bg03,2026-03-15,Iserlohn Roosters,ERC Ingolstadt,5,3,final,OddsPortal Avg,draw,4.50,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/erc-ingolstadt-OzEsAZ6s/iserlohn-roosters-Mwj1JVzJ#CUG3bg03,2026-03-15,Iserlohn Roosters,ERC Ingolstadt,5,3,final,OddsPortal Avg,away,2.09,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/frankfurt-lowen-6a3n9gMm/nurnberg-ice-tigers-Qifejgys#bRjUqfoA,2026-03-15,Frankfurt Lowen,Nurnberg Ice Tigers,3,4,final,OddsPortal Avg,home,2.64,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/frankfurt-lowen-6a3n9gMm/nurnberg-ice-tigers-Qifejgys#bRjUqfoA,2026-03-15,Frankfurt Lowen,Nurnberg Ice Tigers,3,4,final,OddsPortal Avg,draw,4.50,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/frankfurt-lowen-6a3n9gMm/nurnberg-ice-tigers-Qifejgys#bRjUqfoA,2026-03-15,Frankfurt Lowen,Nurnberg Ice Tigers,3,4,final,OddsPortal Avg,away,2.47,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/kolner-haie-va2irFDJ/straubing-tigers-4rgakDjm#ldV8xCwp,2026-03-15,Straubing Tigers,Kolner,3,6,final,OddsPortal Avg,home,2.18,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/kolner-haie-va2irFDJ/straubing-tigers-4rgakDjm#ldV8xCwp,2026-03-15,Straubing Tigers,Kolner,3,6,final,OddsPortal Avg,draw,4.44,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/kolner-haie-va2irFDJ/straubing-tigers-4rgakDjm#ldV8xCwp,2026-03-15,Straubing Tigers,Kolner,3,6,final,OddsPortal Avg,away,2.85,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/adler-mannheim-0jhpSN72/eisbaren-berlin-vwLXr6U8#2JJKTseC,2026-03-13,Eisbaren Berlin,Adler Mannheim,4,2,final,OddsPortal Avg,home,2.25,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/adler-mannheim-0jhpSN72/eisbaren-berlin-vwLXr6U8#2JJKTseC,2026-03-13,Eisbaren Berlin,Adler Mannheim,4,2,final,OddsPortal Avg,draw,4.30,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/adler-mannheim-0jhpSN72/eisbaren-berlin-vwLXr6U8#2JJKTseC,2026-03-13,Eisbaren Berlin,Adler Mannheim,4,2,final,OddsPortal Avg,away,2.87,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/augsburger-panther-vsilRsN8/erc-ingolstadt-OzEsAZ6s#MNjop3ug,2026-03-13,ERC Ingolstadt,Augsburger Panther,7,4,final,OddsPortal Avg,home,1.48,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/augsburger-panther-vsilRsN8/erc-ingolstadt-OzEsAZ6s#MNjop3ug,2026-03-13,ERC Ingolstadt,Augsburger Panther,7,4,final,OddsPortal Avg,draw,5.48,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/augsburger-panther-vsilRsN8/erc-ingolstadt-OzEsAZ6s#MNjop3ug,2026-03-13,ERC Ingolstadt,Augsburger Panther,7,4,final,OddsPortal Avg,away,6.20,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/dresdner-eislowen-EmKVR6yG/frankfurt-lowen-6a3n9gMm#EcmwnPAt,2026-03-13,Dresdner Eislowen,Frankfurt Lowen,4,6,final,OddsPortal Avg,home,2.76,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/dresdner-eislowen-EmKVR6yG/frankfurt-lowen-6a3n9gMm#EcmwnPAt,2026-03-13,Dresdner Eislowen,Frankfurt Lowen,4,6,final,OddsPortal Avg,draw,4.45,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/dresdner-eislowen-EmKVR6yG/frankfurt-lowen-6a3n9gMm#EcmwnPAt,2026-03-13,Dresdner Eislowen,Frankfurt Lowen,4,6,final,OddsPortal Avg,away,2.22,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/grizzly-wolfsburg-pjtzLXj0/kolner-haie-va2irFDJ#A5AZNCOj,2026-03-13,Grizzly Wolfsburg,Kolner,8,5,final,OddsPortal Avg,home,2.40,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/grizzly-wolfsburg-pjtzLXj0/kolner-haie-va2irFDJ#A5AZNCOj,2026-03-13,Grizzly Wolfsburg,Kolner,8,5,final,OddsPortal Avg,draw,4.27,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/grizzly-wolfsburg-pjtzLXj0/kolner-haie-va2irFDJ#A5AZNCOj,2026-03-13,Grizzly Wolfsburg,Kolner,8,5,final,OddsPortal Avg,away,2.65,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/iserlohn-roosters-Mwj1JVzJ/schwenninger-x8GmLQb2#G4h1tLvI,2026-03-13,Schwenninger,Iserlohn Roosters,3,2,final,OddsPortal Avg,home,1.55,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/iserlohn-roosters-Mwj1JVzJ/schwenninger-x8GmLQb2#G4h1tLvI,2026-03-13,Schwenninger,Iserlohn Roosters,3,2,final,OddsPortal Avg,draw,5.07,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/iserlohn-roosters-Mwj1JVzJ/schwenninger-x8GmLQb2#G4h1tLvI,2026-03-13,Schwenninger,Iserlohn Roosters,3,2,final,OddsPortal Avg,away,5.20,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/erc-ingolstadt-0j2eUlMC/munchen-EXCPojim#Aonqhgqt,2026-03-13,ERC Ingolstadt,Munchen,3,7,final,OddsPortal Avg,home,2.51,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/erc-ingolstadt-0j2eUlMC/munchen-EXCPojim#Aonqhgqt,2026-03-13,ERC Ingolstadt,Munchen,3,7,final,OddsPortal Avg,draw,4.30,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/erc-ingolstadt-0j2eUlMC/munchen-EXCPojim#Aonqhgqt,2026-03-13,ERC Ingolstadt,Munchen,3,7,final,OddsPortal Avg,away,2.64,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/munchen-dOHrLrqd/straubing-tigers-4rgakDjm#rwufrsA5,2026-03-13,Munchen,Straubing Tigers,10,1,final,OddsPortal Avg,home,2.00,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/munchen-dOHrLrqd/straubing-tigers-4rgakDjm#rwufrsA5,2026-03-13,Munchen,Straubing Tigers,10,1,final,OddsPortal Avg,draw,4.30,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/munchen-dOHrLrqd/straubing-tigers-4rgakDjm#rwufrsA5,2026-03-13,Munchen,Straubing Tigers,10,1,final,OddsPortal Avg,away,3.36,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/nurnberg-ice-tigers-Qifejgys/pinguins-bremerhaven-vRV0SS63#zXHSRLPO,2026-03-13,Nurnberg Ice Tigers,Bremerhaven,4,6,final,OddsPortal Avg,home,2.40,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/nurnberg-ice-tigers-Qifejgys/pinguins-bremerhaven-vRV0SS63#zXHSRLPO,2026-03-13,Nurnberg Ice Tigers,Bremerhaven,4,6,final,OddsPortal Avg,draw,4.26,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/nurnberg-ice-tigers-Qifejgys/pinguins-bremerhaven-vRV0SS63#zXHSRLPO,2026-03-13,Nurnberg Ice Tigers,Bremerhaven,4,6,final,OddsPortal Avg,away,2.91,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/augsburger-panther-vsilRsN8/schwenninger-x8GmLQb2#8KQBV3Qa,2026-03-08,Schwenninger,Augsburger Panther,2,1,final,OddsPortal Avg,home,1.73,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/augsburger-panther-vsilRsN8/schwenninger-x8GmLQb2#8KQBV3Qa,2026-03-08,Schwenninger,Augsburger Panther,2,1,final,OddsPortal Avg,draw,4.69,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/augsburger-panther-vsilRsN8/schwenninger-x8GmLQb2#8KQBV3Qa,2026-03-08,Schwenninger,Augsburger Panther,2,1,final,OddsPortal Avg,away,4.39,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/adler-mannheim-0jhpSN72/erc-ingolstadt-OzEsAZ6s#lGgoFrtJ,2026-03-08,ERC Ingolstadt,Adler Mannheim,0,4,final,OddsPortal Avg,home,2.20,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/adler-mannheim-0jhpSN72/erc-ingolstadt-OzEsAZ6s#lGgoFrtJ,2026-03-08,ERC Ingolstadt,Adler Mannheim,0,4,final,OddsPortal Avg,draw,4.21,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/adler-mannheim-0jhpSN72/erc-ingolstadt-OzEsAZ6s#lGgoFrtJ,2026-03-08,ERC Ingolstadt,Adler Mannheim,0,4,final,OddsPortal Avg,away,2.95,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/dresdner-eislowen-EmKVR6yG/straubing-tigers-4rgakDjm#0fN3XPem,2026-03-08,Dresdner Eislowen,Straubing Tigers,3,5,final,OddsPortal Avg,home,7.74,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/dresdner-eislowen-EmKVR6yG/straubing-tigers-4rgakDjm#0fN3XPem,2026-03-08,Dresdner Eislowen,Straubing Tigers,3,5,final,OddsPortal Avg,draw,6.03,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/dresdner-eislowen-EmKVR6yG/straubing-tigers-4rgakDjm#0fN3XPem,2026-03-08,Dresdner Eislowen,Straubing Tigers,3,5,final,OddsPortal Avg,away,1.38,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/grizzly-wolfsburg-pjtzLXj0/nurnberg-ice-tigers-Qifejgys#GMoXxnYP,2026-03-08,Grizzly Wolfsburg,Nurnberg Ice Tigers,1,4,final,OddsPortal Avg,home,2.03,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/grizzly-wolfsburg-pjtzLXj0/nurnberg-ice-tigers-Qifejgys#GMoXxnYP,2026-03-08,Grizzly Wolfsburg,Nurnberg Ice Tigers,1,4,final,OddsPortal Avg,draw,4.40,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/grizzly-wolfsburg-pjtzLXj0/nurnberg-ice-tigers-Qifejgys#GMoXxnYP,2026-03-08,Grizzly Wolfsburg,Nurnberg Ice Tigers,1,4,final,OddsPortal Avg,away,3.47,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/eisbaren-berlin-vwLXr6U8/kolner-haie-va2irFDJ#0YoTKnCs,2026-03-08,Kolner,Eisbaren Berlin,0,1,final,OddsPortal Avg,home,2.15,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/eisbaren-berlin-vwLXr6U8/kolner-haie-va2irFDJ#0YoTKnCs,2026-03-08,Kolner,Eisbaren Berlin,0,1,final,OddsPortal Avg,draw,4.50,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/eisbaren-berlin-vwLXr6U8/kolner-haie-va2irFDJ#0YoTKnCs,2026-03-08,Kolner,Eisbaren Berlin,0,1,final,OddsPortal Avg,away,3.10,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/frankfurt-lowen-6a3n9gMm/munchen-dOHrLrqd#UDwpH4B6,2026-03-08,Munchen,Frankfurt Lowen,3,2,final_ot,OddsPortal Avg,home,1.31,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/frankfurt-lowen-6a3n9gMm/munchen-dOHrLrqd#UDwpH4B6,2026-03-08,Munchen,Frankfurt Lowen,3,2,final_ot,OddsPortal Avg,draw,6.49,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/frankfurt-lowen-6a3n9gMm/munchen-dOHrLrqd#UDwpH4B6,2026-03-08,Munchen,Frankfurt Lowen,3,2,final_ot,OddsPortal Avg,away,9.00,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/iserlohn-roosters-Mwj1JVzJ/pinguins-bremerhaven-vRV0SS63#d0uxJQtf,2026-03-08,Iserlohn Roosters,Bremerhaven,0,5,final,OddsPortal Avg,home,2.75,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/iserlohn-roosters-Mwj1JVzJ/pinguins-bremerhaven-vRV0SS63#d0uxJQtf,2026-03-08,Iserlohn Roosters,Bremerhaven,0,5,final,OddsPortal Avg,draw,4.26,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/iserlohn-roosters-Mwj1JVzJ/pinguins-bremerhaven-vRV0SS63#d0uxJQtf,2026-03-08,Iserlohn Roosters,Bremerhaven,0,5,final,OddsPortal Avg,away,2.30,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/adler-mannheim-0jhpSN72/kolner-haie-va2irFDJ#4lLOB9ZQ,2026-03-06,Adler Mannheim,Kolner,5,1,final,OddsPortal Avg,home,2.17,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/adler-mannheim-0jhpSN72/kolner-haie-va2irFDJ#4lLOB9ZQ,2026-03-06,Adler Mannheim,Kolner,5,1,final,OddsPortal Avg,draw,4.25,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/adler-mannheim-0jhpSN72/kolner-haie-va2irFDJ#4lLOB9ZQ,2026-03-06,Adler Mannheim,Kolner,5,1,final,OddsPortal Avg,away,2.95,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/eisbaren-berlin-vwLXr6U8/nurnberg-ice-tigers-Qifejgys#2PvUkSC7,2026-03-06,Nurnberg Ice Tigers,Eisbaren Berlin,4,5,final,OddsPortal Avg,home,2.60,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/eisbaren-berlin-vwLXr6U8/nurnberg-ice-tigers-Qifejgys#2PvUkSC7,2026-03-06,Nurnberg Ice Tigers,Eisbaren Berlin,4,5,final,OddsPortal Avg,draw,4.21,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/eisbaren-berlin-vwLXr6U8/nurnberg-ice-tigers-Qifejgys#2PvUkSC7,2026-03-06,Nurnberg Ice Tigers,Eisbaren Berlin,4,5,final,OddsPortal Avg,away,2.40,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/frankfurt-lowen-6a3n9gMm/iserlohn-roosters-Mwj1JVzJ#8MRFDV4E,2026-03-06,Frankfurt Lowen,Iserlohn Roosters,4,5,final_ot,OddsPortal Avg,home,2.24,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/frankfurt-lowen-6a3n9gMm/iserlohn-roosters-Mwj1JVzJ#8MRFDV4E,2026-03-06,Frankfurt Lowen,Iserlohn Roosters,4,5,final_ot,OddsPortal Avg,draw,4.31,2026-04-07T13:57:39.943163+00:00
oddsportal,germany,DEL,https://www.oddsportal.com/hockey/h2h/frankfurt-lowen-6a3n9gMm/iserlohn-roosters-Mwj1JVzJ#8MRFDV4E,2026-03-06,Frankfurt Lowen,Iserlohn Roosters,4,5,final_ot,OddsPortal Avg,away,2.80,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/hameenlinna-zV5a4drH/tappara-llrWVOwG#nifC6nYb,,Tappara,Hameenlinna,2,,unknown,OddsPortal Avg,home,1.49,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/hameenlinna-zV5a4drH/tappara-llrWVOwG#nifC6nYb,,Tappara,Hameenlinna,2,,unknown,OddsPortal Avg,draw,5.00,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/hameenlinna-zV5a4drH/tappara-llrWVOwG#nifC6nYb,,Tappara,Hameenlinna,2,,unknown,OddsPortal Avg,away,7.00,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/kookoo-ljjApDE3/pelicans-lahti-nJrUIp93#OEGfl5IU,,KooKoo,Pelicans,,,unknown,OddsPortal Avg,home,1.65,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/kookoo-ljjApDE3/pelicans-lahti-nJrUIp93#OEGfl5IU,,KooKoo,Pelicans,,,unknown,OddsPortal Avg,draw,4.51,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/kookoo-ljjApDE3/pelicans-lahti-nJrUIp93#OEGfl5IU,,KooKoo,Pelicans,,,unknown,OddsPortal Avg,away,5.20,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/ilves-tampere-Oh5uGzDT/kalpa-kuopio-tMuMK6vi#OvKQuh0J,,KalPa,Ilves,5,3,final,OddsPortal Avg,home,3.10,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/ilves-tampere-Oh5uGzDT/kalpa-kuopio-tMuMK6vi#OvKQuh0J,,KalPa,Ilves,5,3,final,OddsPortal Avg,draw,3.94,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/ilves-tampere-Oh5uGzDT/kalpa-kuopio-tMuMK6vi#OvKQuh0J,,KalPa,Ilves,5,3,final,OddsPortal Avg,away,2.18,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/assat-pori-I9wm5xTA/saipa-Q9sYH4O9#xORcRD2N,,Assat,SaiPa,4,2,final,OddsPortal Avg,home,3.12,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/assat-pori-I9wm5xTA/saipa-Q9sYH4O9#xORcRD2N,,Assat,SaiPa,4,2,final,OddsPortal Avg,draw,3.95,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/assat-pori-I9wm5xTA/saipa-Q9sYH4O9#xORcRD2N,,Assat,SaiPa,4,2,final,OddsPortal Avg,away,2.17,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/hameenlinna-zV5a4drH/tappara-llrWVOwG#buDG3ND7,2026-04-04,Hameenlinna,Tappara,3,4,final_ot,OddsPortal Avg,home,4.60,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/hameenlinna-zV5a4drH/tappara-llrWVOwG#buDG3ND7,2026-04-04,Hameenlinna,Tappara,3,4,final_ot,OddsPortal Avg,draw,4.30,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/hameenlinna-zV5a4drH/tappara-llrWVOwG#buDG3ND7,2026-04-04,Hameenlinna,Tappara,3,4,final_ot,OddsPortal Avg,away,1.72,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/kookoo-ljjApDE3/pelicans-lahti-nJrUIp93#lSUzipU1,2026-04-04,Pelicans,KooKoo,1,5,final,OddsPortal Avg,home,3.07,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/kookoo-ljjApDE3/pelicans-lahti-nJrUIp93#lSUzipU1,2026-04-04,Pelicans,KooKoo,1,5,final,OddsPortal Avg,draw,3.90,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/kookoo-ljjApDE3/pelicans-lahti-nJrUIp93#lSUzipU1,2026-04-04,Pelicans,KooKoo,1,5,final,OddsPortal Avg,away,2.21,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/ilves-tampere-Oh5uGzDT/kalpa-kuopio-tMuMK6vi#jRLIsEV6,2026-04-03,Ilves,KalPa,3,4,final,OddsPortal Avg,home,1.66,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/ilves-tampere-Oh5uGzDT/kalpa-kuopio-tMuMK6vi#jRLIsEV6,2026-04-03,Ilves,KalPa,3,4,final,OddsPortal Avg,draw,4.60,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/ilves-tampere-Oh5uGzDT/kalpa-kuopio-tMuMK6vi#jRLIsEV6,2026-04-03,Ilves,KalPa,3,4,final,OddsPortal Avg,away,4.80,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/assat-pori-I9wm5xTA/saipa-Q9sYH4O9#UcOkTZXA,2026-04-03,SaiPa,Assat,4,1,final,OddsPortal Avg,home,1.68,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/assat-pori-I9wm5xTA/saipa-Q9sYH4O9#UcOkTZXA,2026-04-03,SaiPa,Assat,4,1,final,OddsPortal Avg,draw,4.50,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/assat-pori-I9wm5xTA/saipa-Q9sYH4O9#UcOkTZXA,2026-04-03,SaiPa,Assat,4,1,final,OddsPortal Avg,away,4.69,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/hameenlinna-zV5a4drH/tappara-llrWVOwG#jF985qqe,2026-04-02,Tappara,Hameenlinna,3,1,final,OddsPortal Avg,home,1.51,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/hameenlinna-zV5a4drH/tappara-llrWVOwG#jF985qqe,2026-04-02,Tappara,Hameenlinna,3,1,final,OddsPortal Avg,draw,5.00,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/hameenlinna-zV5a4drH/tappara-llrWVOwG#jF985qqe,2026-04-02,Tappara,Hameenlinna,3,1,final,OddsPortal Avg,away,6.25,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/kookoo-ljjApDE3/pelicans-lahti-nJrUIp93#t2RSh6ak,2026-04-02,KooKoo,Pelicans,4,1,final,OddsPortal Avg,home,1.73,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/kookoo-ljjApDE3/pelicans-lahti-nJrUIp93#t2RSh6ak,2026-04-02,KooKoo,Pelicans,4,1,final,OddsPortal Avg,draw,4.40,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/kookoo-ljjApDE3/pelicans-lahti-nJrUIp93#t2RSh6ak,2026-04-02,KooKoo,Pelicans,4,1,final,OddsPortal Avg,away,4.80,2026-04-07T13:57:39.943163+00:00
oddsportal,finland,Liiga,https://www.oddsportal.com/hockey/h2h/assat-pori-I9wm5xTA/saipa-Q9sYH4O9#dpQsVe3b,2026-03-31,Assat,SaiPa,2,3,final_ot,OddsPortal Avg,home,3.00,2026-04-07T13:57:39.943163+00:00
